subscription_id,date,account_id,account_name,plan,seats,mrr,cost,region
SUB-41229,2025-02-08,ACC-2089,Garcia Digital,Starter,20,580,203,Europe
SUB-41230,2025-02-16,ACC-2118,Tanaka Co,Starter,18,522,182.7,North America
SUB-41231,2025-02-05,ACC-2002,Haddad Group,Pro,20,1980,693,Europe
SUB-41232,2025-02-13,ACC-2049,Okafor Systems,Pro,18,1782,623.7,APAC
SUB-41233,2025-02-11,ACC-2004,Silva Digital,Business,6,1494,522.9,APAC
SUB-41234,2025-02-06,ACC-2016,Kim Group,Business,1,249,87.15,LATAM
SUB-41235,2025-02-23,ACC-2105,Nguyen Co,Enterprise,19,15181,5313.35,APAC
SUB-41236,2025-02-27,ACC-2010,Cohen Group,Pro,12,1188,415.8,North America
SUB-41237,2025-02-06,ACC-2107,Okafor Group,Business,16,3984,1394.4,LATAM
SUB-41238,2025-02-14,ACC-2106,Tanaka Systems,Pro,7,693,242.55,North America
SUB-41239,2025-02-01,ACC-2096,Haddad Inc,Enterprise,4,3196,1118.6,North America
SUB-41240,2025-02-01,ACC-2072,Nguyen Group,Enterprise,11,8789,3076.15,North America
SUB-41241,2025-02-07,ACC-2105,Nguyen Co,Business,19,4731,1655.85,Europe
SUB-41242,2025-02-01,ACC-2032,Silva Labs,Enterprise,3,2397,838.95,Europe
SUB-41243,2025-02-11,ACC-2014,Nguyen Co,Pro,14,1386,485.1,North America
SUB-41244,2025-02-16,ACC-2040,Cohen Co,Starter,1,29,10.15,North America
SUB-41245,2025-02-09,ACC-2116,Brooks Inc,Starter,5,145,50.75,Europe
SUB-41246,2025-02-19,ACC-2021,Patel Group,Starter,6,174,60.9,APAC
SUB-41247,2025-02-12,ACC-2059,Haddad Group,Starter,13,377,131.95,LATAM
SUB-41248,2025-02-17,ACC-2074,Silva Digital,Enterprise,15,11985,4194.75,Europe
SUB-41249,2025-02-05,ACC-2078,Brooks Labs,Enterprise,8,6392,2237.2,Europe
SUB-41250,2025-02-04,ACC-2070,Kim Co,Starter,1,29,10.15,APAC
SUB-41251,2025-02-07,ACC-2041,Kim Inc,Enterprise,9,7191,2516.85,APAC
SUB-41252,2025-02-14,ACC-2021,Patel Group,Starter,20,580,203,Europe
SUB-41253,2025-02-22,ACC-2077,Reyes Co,Pro,18,1782,623.7,LATAM
SUB-41254,2025-02-12,ACC-2073,Haddad Inc,Business,3,747,261.45,APAC
SUB-41255,2025-02-19,ACC-2025,Silva Group,Enterprise,15,11985,4194.75,LATAM
SUB-41256,2025-02-03,ACC-2042,Silva Inc,Pro,9,891,311.85,APAC
SUB-41257,2025-02-20,ACC-2063,Silva Systems,Enterprise,12,9588,3355.8,APAC
SUB-41258,2025-02-22,ACC-2104,Cohen Labs,Starter,11,319,111.65,APAC
SUB-41259,2025-02-20,ACC-2041,Kim Inc,Enterprise,14,11186,3915.1,LATAM
SUB-41260,2025-02-26,ACC-2050,Tanaka Digital,Starter,16,464,162.4,APAC
SUB-41261,2025-02-13,ACC-2054,Kim Co,Enterprise,10,7990,2796.5,North America
SUB-41262,2025-02-10,ACC-2074,Silva Digital,Pro,10,990,346.5,Europe
SUB-41263,2025-02-24,ACC-2054,Kim Co,Pro,5,495,173.25,LATAM
SUB-41264,2025-02-10,ACC-2114,Haddad Labs,Starter,5,145,50.75,APAC
SUB-41265,2025-02-19,ACC-2011,Reyes Labs,Enterprise,3,2397,838.95,LATAM
SUB-41266,2025-02-08,ACC-2105,Nguyen Co,Enterprise,3,2397,838.95,Europe
SUB-41267,2025-02-09,ACC-2088,Tanaka Labs,Enterprise,8,6392,2237.2,North America
SUB-41268,2025-02-17,ACC-2012,Okafor Group,Pro,6,594,207.9,LATAM
SUB-41269,2025-02-02,ACC-2078,Brooks Labs,Enterprise,7,5593,1957.55,APAC
SUB-41270,2025-02-14,ACC-2109,Okafor Co,Pro,11,1089,381.15,North America
SUB-41271,2025-02-11,ACC-2110,Okafor Labs,Starter,5,145,50.75,Europe
SUB-41272,2025-02-11,ACC-2098,Haddad Group,Starter,11,319,111.65,APAC
SUB-41273,2025-02-27,ACC-2048,Silva Inc,Starter,14,406,142.1,Europe
SUB-41274,2025-02-26,ACC-2078,Brooks Labs,Starter,20,580,203,APAC
SUB-41275,2025-02-05,ACC-2018,Reyes Group,Enterprise,6,4794,1677.9,LATAM
SUB-41276,2025-02-13,ACC-2055,Garcia Co,Starter,17,493,172.55,APAC
SUB-41277,2025-02-24,ACC-2048,Silva Inc,Enterprise,7,5593,1957.55,APAC
SUB-41278,2025-02-14,ACC-2087,Cohen Systems,Business,13,3237,1132.95,Europe
SUB-41279,2025-02-19,ACC-2054,Kim Co,Starter,3,87,30.45,Europe
SUB-41280,2025-02-23,ACC-2030,Kim Inc,Pro,13,1287,450.45,North America
SUB-41281,2025-02-15,ACC-2116,Brooks Inc,Business,12,2988,1045.8,North America
SUB-41282,2025-02-24,ACC-2075,Brooks Group,Starter,4,116,40.6,LATAM
SUB-41283,2025-02-25,ACC-2027,Okafor Digital,Starter,18,522,182.7,North America
SUB-41284,2025-02-07,ACC-2024,Silva Co,Pro,6,594,207.9,Europe
SUB-41285,2025-02-22,ACC-2052,Rossi Digital,Starter,17,493,172.55,APAC
SUB-41286,2025-02-14,ACC-2026,Kim Digital,Business,19,4731,1655.85,LATAM
SUB-41287,2025-02-08,ACC-2041,Kim Inc,Enterprise,13,10387,3635.45,LATAM
SUB-41288,2025-02-06,ACC-2001,Cohen Digital,Enterprise,12,9588,3355.8,North America
SUB-41289,2025-02-26,ACC-2099,Reyes Co,Pro,13,1287,450.45,APAC
SUB-41290,2025-02-13,ACC-2044,Rossi Co,Pro,8,792,277.2,Europe
SUB-41291,2025-02-25,ACC-2070,Kim Co,Pro,17,1683,589.05,APAC
SUB-41292,2025-02-07,ACC-2067,Patel Group,Business,4,996,348.6,APAC
SUB-41293,2025-02-10,ACC-2013,Kim Co,Starter,1,29,10.15,LATAM
SUB-41294,2025-02-15,ACC-2017,Haddad Co,Starter,18,522,182.7,North America
SUB-41295,2025-02-07,ACC-2030,Kim Inc,Pro,6,594,207.9,North America
SUB-41296,2025-02-25,ACC-2069,Reyes Group,Starter,8,232,81.2,North America
SUB-41297,2025-03-22,ACC-2104,Cohen Labs,Enterprise,4,3196,1118.6,Europe
SUB-41298,2025-03-06,ACC-2034,Okafor Digital,Enterprise,19,15181,5313.35,Europe
SUB-41299,2025-03-19,ACC-2043,Kim Labs,Enterprise,11,8789,3076.15,North America
SUB-41300,2025-03-15,ACC-2057,Patel Digital,Business,10,2490,871.5,Europe
SUB-41301,2025-03-14,ACC-2024,Silva Co,Pro,12,1188,415.8,North America
SUB-41302,2025-03-10,ACC-2115,Haddad Digital,Enterprise,19,15181,5313.35,Europe
SUB-41303,2025-03-01,ACC-2049,Okafor Systems,Pro,9,891,311.85,LATAM
SUB-41304,2025-03-25,ACC-2007,Silva Labs,Starter,9,261,91.35,North America
SUB-41305,2025-03-21,ACC-2044,Rossi Co,Business,19,4731,1655.85,North America
SUB-41306,2025-03-10,ACC-2107,Okafor Group,Pro,8,792,277.2,LATAM
SUB-41307,2025-03-13,ACC-2036,Okafor Inc,Enterprise,20,15980,5593,North America
SUB-41308,2025-03-21,ACC-2105,Nguyen Co,Business,9,2241,784.35,Europe
SUB-41309,2025-03-10,ACC-2058,Haddad Group,Pro,2,198,69.3,LATAM
SUB-41310,2025-03-01,ACC-2025,Silva Group,Enterprise,5,3995,1398.25,LATAM
SUB-41311,2025-03-17,ACC-2076,Cohen Group,Starter,13,377,131.95,LATAM
SUB-41312,2025-03-10,ACC-2000,Reyes Group,Pro,1,99,34.65,North America
SUB-41313,2025-03-19,ACC-2116,Brooks Inc,Pro,15,1485,519.75,LATAM
SUB-41314,2025-03-09,ACC-2045,Cohen Systems,Enterprise,14,11186,3915.1,Europe
SUB-41315,2025-03-27,ACC-2063,Silva Systems,Starter,12,348,121.8,LATAM
SUB-41316,2025-03-23,ACC-2107,Okafor Group,Business,11,2739,958.65,Europe
SUB-41317,2025-03-23,ACC-2100,Silva Group,Enterprise,20,15980,5593,LATAM
SUB-41318,2025-03-17,ACC-2015,Haddad Inc,Business,20,4980,1743,Europe
SUB-41319,2025-03-19,ACC-2010,Cohen Group,Starter,14,406,142.1,North America
SUB-41320,2025-03-15,ACC-2069,Reyes Group,Business,5,1245,435.75,Europe
SUB-41321,2025-03-22,ACC-2119,Cohen Systems,Pro,1,99,34.65,North America
SUB-41322,2025-03-02,ACC-2094,Reyes Group,Enterprise,17,13583,4754.05,LATAM
SUB-41323,2025-03-25,ACC-2032,Silva Labs,Pro,2,198,69.3,LATAM
SUB-41324,2025-03-22,ACC-2030,Kim Inc,Starter,15,435,152.25,North America
SUB-41325,2025-03-19,ACC-2070,Kim Co,Enterprise,13,10387,3635.45,North America
SUB-41326,2025-03-03,ACC-2089,Garcia Digital,Business,1,249,87.15,APAC
SUB-41327,2025-03-03,ACC-2012,Okafor Group,Starter,3,87,30.45,APAC
SUB-41328,2025-03-03,ACC-2094,Reyes Group,Pro,9,891,311.85,North America
SUB-41329,2025-03-13,ACC-2040,Cohen Co,Starter,8,232,81.2,APAC
SUB-41330,2025-03-25,ACC-2077,Reyes Co,Starter,20,580,203,APAC
SUB-41331,2025-03-17,ACC-2114,Haddad Labs,Business,20,4980,1743,North America
SUB-41332,2025-03-14,ACC-2076,Cohen Group,Starter,10,290,101.5,LATAM
SUB-41333,2025-03-05,ACC-2059,Haddad Group,Business,1,249,87.15,APAC
SUB-41334,2025-03-22,ACC-2062,Brooks Co,Starter,16,464,162.4,Europe
SUB-41335,2025-03-03,ACC-2062,Brooks Co,Starter,7,203,71.05,APAC
SUB-41336,2025-03-16,ACC-2116,Brooks Inc,Enterprise,6,4794,1677.9,APAC
SUB-41337,2025-03-07,ACC-2060,Reyes Co,Business,7,1743,610.05,LATAM
SUB-41338,2025-03-13,ACC-2081,Haddad Group,Starter,7,203,71.05,LATAM
SUB-41339,2025-03-20,ACC-2025,Silva Group,Enterprise,3,2397,838.95,APAC
SUB-41340,2025-03-03,ACC-2103,Silva Labs,Enterprise,20,15980,5593,LATAM
SUB-41341,2025-03-04,ACC-2073,Haddad Inc,Enterprise,18,14382,5033.7,LATAM
SUB-41342,2025-03-24,ACC-2020,Cohen Inc,Starter,9,261,91.35,LATAM
SUB-41343,2025-03-21,ACC-2078,Brooks Labs,Enterprise,20,15980,5593,Europe
SUB-41344,2025-03-25,ACC-2077,Reyes Co,Business,7,1743,610.05,APAC
SUB-41345,2025-03-03,ACC-2015,Haddad Inc,Business,7,1743,610.05,North America
SUB-41346,2025-03-11,ACC-2029,Nguyen Inc,Starter,11,319,111.65,APAC
SUB-41347,2025-03-24,ACC-2087,Cohen Systems,Starter,7,203,71.05,North America
SUB-41348,2025-03-22,ACC-2099,Reyes Co,Enterprise,3,2397,838.95,LATAM
SUB-41349,2025-03-04,ACC-2119,Cohen Systems,Enterprise,5,3995,1398.25,LATAM
SUB-41350,2025-03-22,ACC-2061,Brooks Inc,Pro,12,1188,415.8,Europe
SUB-41351,2025-03-06,ACC-2118,Tanaka Co,Business,19,4731,1655.85,APAC
SUB-41352,2025-03-19,ACC-2100,Silva Group,Enterprise,12,9588,3355.8,LATAM
SUB-41353,2025-03-18,ACC-2114,Haddad Labs,Pro,6,594,207.9,Europe
SUB-41354,2025-03-15,ACC-2037,Okafor Group,Business,12,2988,1045.8,LATAM
SUB-41355,2025-03-03,ACC-2062,Brooks Co,Enterprise,9,7191,2516.85,Europe
SUB-41356,2025-03-07,ACC-2024,Silva Co,Enterprise,10,7990,2796.5,Europe
SUB-41357,2025-03-22,ACC-2023,Garcia Systems,Business,16,3984,1394.4,North America
SUB-41358,2025-03-15,ACC-2116,Brooks Inc,Starter,17,493,172.55,Europe
SUB-41359,2025-03-12,ACC-2061,Brooks Inc,Business,2,498,174.3,North America
SUB-41360,2025-03-19,ACC-2017,Haddad Co,Pro,2,198,69.3,Europe
SUB-41361,2025-03-27,ACC-2113,Patel Labs,Starter,4,116,40.6,LATAM
SUB-41362,2025-03-11,ACC-2003,Okafor Systems,Pro,4,396,138.6,LATAM
SUB-41363,2025-03-15,ACC-2021,Patel Group,Starter,1,29,10.15,North America
SUB-41364,2025-03-26,ACC-2026,Kim Digital,Starter,15,435,152.25,LATAM
SUB-41365,2025-03-10,ACC-2063,Silva Systems,Pro,9,891,311.85,LATAM
SUB-41366,2025-03-04,ACC-2070,Kim Co,Enterprise,7,5593,1957.55,APAC
SUB-41367,2025-03-05,ACC-2069,Reyes Group,Starter,8,232,81.2,North America
SUB-41368,2025-03-27,ACC-2094,Reyes Group,Starter,12,348,121.8,Europe
SUB-41369,2025-03-26,ACC-2064,Okafor Inc,Pro,18,1782,623.7,Europe
SUB-41370,2025-03-13,ACC-2036,Okafor Inc,Pro,6,594,207.9,LATAM
SUB-41371,2025-03-22,ACC-2117,Patel Group,Pro,18,1782,623.7,North America
SUB-41372,2025-03-14,ACC-2069,Reyes Group,Enterprise,2,1598,559.3,North America
SUB-41373,2025-03-09,ACC-2011,Reyes Labs,Enterprise,3,2397,838.95,APAC
SUB-41374,2025-03-05,ACC-2061,Brooks Inc,Starter,11,319,111.65,APAC
SUB-41375,2025-03-16,ACC-2076,Cohen Group,Starter,18,522,182.7,LATAM
SUB-41376,2025-03-12,ACC-2001,Cohen Digital,Starter,9,261,91.35,Europe
SUB-41377,2025-03-05,ACC-2100,Silva Group,Business,20,4980,1743,LATAM
SUB-41378,2025-03-18,ACC-2100,Silva Group,Enterprise,3,2397,838.95,Europe
SUB-41379,2025-03-06,ACC-2072,Nguyen Group,Business,11,2739,958.65,Europe
SUB-41380,2025-03-02,ACC-2029,Nguyen Inc,Pro,4,396,138.6,Europe
SUB-41381,2025-03-27,ACC-2040,Cohen Co,Business,6,1494,522.9,Europe
SUB-41382,2025-03-16,ACC-2105,Nguyen Co,Enterprise,13,10387,3635.45,North America
SUB-41383,2025-03-11,ACC-2116,Brooks Inc,Starter,20,580,203,LATAM
SUB-41384,2025-03-23,ACC-2080,Rossi Labs,Pro,7,693,242.55,APAC
SUB-41385,2025-03-15,ACC-2011,Reyes Labs,Business,11,2739,958.65,Europe
SUB-41386,2025-03-07,ACC-2078,Brooks Labs,Pro,19,1881,658.35,North America
SUB-41387,2025-03-14,ACC-2046,Okafor Group,Enterprise,9,7191,2516.85,APAC
SUB-41388,2025-03-25,ACC-2118,Tanaka Co,Business,17,4233,1481.55,APAC
SUB-41389,2025-03-16,ACC-2078,Brooks Labs,Enterprise,3,2397,838.95,North America
SUB-41390,2025-03-19,ACC-2005,Kim Inc,Pro,4,396,138.6,LATAM
SUB-41391,2025-03-12,ACC-2111,Nguyen Group,Pro,10,990,346.5,Europe
SUB-41392,2025-03-26,ACC-2020,Cohen Inc,Pro,2,198,69.3,Europe
SUB-41393,2025-03-14,ACC-2042,Silva Inc,Enterprise,7,5593,1957.55,Europe
SUB-41394,2025-03-18,ACC-2029,Nguyen Inc,Business,17,4233,1481.55,Europe
SUB-41395,2025-03-14,ACC-2033,Reyes Group,Enterprise,14,11186,3915.1,Europe
SUB-41396,2025-03-22,ACC-2115,Haddad Digital,Business,2,498,174.3,LATAM
SUB-41397,2025-03-15,ACC-2098,Haddad Group,Starter,9,261,91.35,APAC
SUB-41398,2025-03-12,ACC-2058,Haddad Group,Enterprise,5,3995,1398.25,LATAM
SUB-41399,2025-03-22,ACC-2010,Cohen Group,Enterprise,14,11186,3915.1,North America
SUB-41400,2025-03-19,ACC-2059,Haddad Group,Business,13,3237,1132.95,Europe
SUB-41401,2025-03-06,ACC-2050,Tanaka Digital,Enterprise,8,6392,2237.2,LATAM
SUB-41402,2025-03-20,ACC-2049,Okafor Systems,Business,8,1992,697.2,LATAM
SUB-41403,2025-03-26,ACC-2117,Patel Group,Starter,14,406,142.1,LATAM
SUB-41404,2025-03-14,ACC-2099,Reyes Co,Starter,17,493,172.55,APAC
SUB-41405,2025-04-18,ACC-2056,Silva Group,Enterprise,17,13583,4754.05,North America
SUB-41406,2025-04-08,ACC-2106,Tanaka Systems,Pro,7,693,242.55,LATAM
SUB-41407,2025-04-01,ACC-2118,Tanaka Co,Enterprise,7,5593,1957.55,APAC
SUB-41408,2025-04-22,ACC-2085,Haddad Group,Business,10,2490,871.5,APAC
SUB-41409,2025-04-18,ACC-2008,Kim Systems,Starter,9,261,91.35,LATAM
SUB-41410,2025-04-03,ACC-2082,Okafor Digital,Enterprise,9,7191,2516.85,North America
SUB-41411,2025-04-02,ACC-2070,Kim Co,Enterprise,18,14382,5033.7,LATAM
SUB-41412,2025-04-03,ACC-2113,Patel Labs,Enterprise,1,799,279.65,Europe
SUB-41413,2025-04-16,ACC-2107,Okafor Group,Starter,3,87,30.45,LATAM
SUB-41414,2025-04-05,ACC-2076,Cohen Group,Business,12,2988,1045.8,LATAM
SUB-41415,2025-04-13,ACC-2068,Kim Inc,Pro,3,297,103.95,Europe
SUB-41416,2025-04-14,ACC-2012,Okafor Group,Starter,14,406,142.1,LATAM
SUB-41417,2025-04-15,ACC-2011,Reyes Labs,Enterprise,13,10387,3635.45,LATAM
SUB-41418,2025-04-01,ACC-2105,Nguyen Co,Pro,20,1980,693,North America
SUB-41419,2025-04-23,ACC-2072,Nguyen Group,Enterprise,10,7990,2796.5,Europe
SUB-41420,2025-04-19,ACC-2029,Nguyen Inc,Pro,15,1485,519.75,North America
SUB-41421,2025-04-18,ACC-2100,Silva Group,Starter,12,348,121.8,Europe
SUB-41422,2025-04-02,ACC-2079,Haddad Systems,Enterprise,2,1598,559.3,Europe
SUB-41423,2025-04-08,ACC-2054,Kim Co,Business,17,4233,1481.55,LATAM
SUB-41424,2025-04-27,ACC-2030,Kim Inc,Pro,1,99,34.65,LATAM
SUB-41425,2025-04-14,ACC-2036,Okafor Inc,Starter,11,319,111.65,APAC
SUB-41426,2025-04-08,ACC-2084,Silva Digital,Pro,9,891,311.85,APAC
SUB-41427,2025-04-24,ACC-2074,Silva Digital,Pro,7,693,242.55,North America
SUB-41428,2025-04-13,ACC-2059,Haddad Group,Pro,11,1089,381.15,Europe
SUB-41429,2025-04-08,ACC-2028,Rossi Labs,Enterprise,1,799,279.65,North America
SUB-41430,2025-04-14,ACC-2050,Tanaka Digital,Enterprise,15,11985,4194.75,LATAM
SUB-41431,2025-04-22,ACC-2015,Haddad Inc,Starter,7,203,71.05,Europe
SUB-41432,2025-04-13,ACC-2109,Okafor Co,Pro,9,891,311.85,APAC
SUB-41433,2025-04-26,ACC-2016,Kim Group,Business,17,4233,1481.55,LATAM
SUB-41434,2025-04-27,ACC-2080,Rossi Labs,Starter,2,58,20.3,APAC
SUB-41435,2025-04-15,ACC-2082,Okafor Digital,Business,3,747,261.45,LATAM
SUB-41436,2025-04-13,ACC-2012,Okafor Group,Starter,7,203,71.05,APAC
SUB-41437,2025-04-24,ACC-2052,Rossi Digital,Enterprise,4,3196,1118.6,Europe
SUB-41438,2025-04-07,ACC-2117,Patel Group,Business,14,3486,1220.1,Europe
SUB-41439,2025-04-03,ACC-2106,Tanaka Systems,Starter,3,87,30.45,APAC
SUB-41440,2025-04-06,ACC-2091,Cohen Group,Enterprise,20,15980,5593,APAC
SUB-41441,2025-04-23,ACC-2020,Cohen Inc,Business,20,4980,1743,APAC
SUB-41442,2025-04-22,ACC-2000,Reyes Group,Pro,5,495,173.25,Europe
SUB-41443,2025-04-14,ACC-2029,Nguyen Inc,Pro,4,396,138.6,Europe
SUB-41444,2025-04-09,ACC-2003,Okafor Systems,Starter,10,290,101.5,LATAM
SUB-41445,2025-04-12,ACC-2046,Okafor Group,Business,10,2490,871.5,Europe
SUB-41446,2025-04-20,ACC-2047,Rossi Labs,Enterprise,3,2397,838.95,LATAM
SUB-41447,2025-04-14,ACC-2099,Reyes Co,Starter,20,580,203,APAC
SUB-41448,2025-04-25,ACC-2074,Silva Digital,Business,20,4980,1743,Europe
SUB-41449,2025-04-25,ACC-2003,Okafor Systems,Enterprise,19,15181,5313.35,North America
SUB-41450,2025-04-19,ACC-2024,Silva Co,Business,10,2490,871.5,Europe
SUB-41451,2025-04-15,ACC-2026,Kim Digital,Pro,5,495,173.25,APAC
SUB-41452,2025-04-27,ACC-2028,Rossi Labs,Starter,17,493,172.55,North America
SUB-41453,2025-04-04,ACC-2006,Silva Inc,Pro,3,297,103.95,North America
SUB-41454,2025-04-10,ACC-2064,Okafor Inc,Enterprise,12,9588,3355.8,LATAM
SUB-41455,2025-04-09,ACC-2116,Brooks Inc,Starter,2,58,20.3,North America
SUB-41456,2025-04-24,ACC-2016,Kim Group,Business,17,4233,1481.55,Europe
SUB-41457,2025-04-05,ACC-2032,Silva Labs,Starter,18,522,182.7,APAC
SUB-41458,2025-04-23,ACC-2068,Kim Inc,Starter,15,435,152.25,LATAM
SUB-41459,2025-04-17,ACC-2053,Tanaka Systems,Business,8,1992,697.2,Europe
SUB-41460,2025-04-12,ACC-2093,Garcia Systems,Starter,12,348,121.8,APAC
SUB-41461,2025-04-01,ACC-2056,Silva Group,Starter,5,145,50.75,APAC
SUB-41462,2025-04-02,ACC-2082,Okafor Digital,Business,10,2490,871.5,North America
SUB-41463,2025-04-13,ACC-2103,Silva Labs,Enterprise,5,3995,1398.25,APAC
SUB-41464,2025-04-05,ACC-2028,Rossi Labs,Starter,20,580,203,Europe
SUB-41465,2025-04-04,ACC-2041,Kim Inc,Enterprise,5,3995,1398.25,APAC
SUB-41466,2025-04-01,ACC-2003,Okafor Systems,Starter,17,493,172.55,LATAM
SUB-41467,2025-04-23,ACC-2070,Kim Co,Pro,13,1287,450.45,North America
SUB-41468,2025-04-24,ACC-2117,Patel Group,Pro,7,693,242.55,LATAM
SUB-41469,2025-04-09,ACC-2116,Brooks Inc,Pro,14,1386,485.1,APAC
SUB-41470,2025-04-09,ACC-2108,Kim Co,Enterprise,5,3995,1398.25,Europe
SUB-41471,2025-04-07,ACC-2009,Brooks Co,Starter,14,406,142.1,LATAM
SUB-41472,2025-04-15,ACC-2065,Patel Group,Enterprise,17,13583,4754.05,LATAM
SUB-41473,2025-04-06,ACC-2045,Cohen Systems,Enterprise,2,1598,559.3,APAC
SUB-41474,2025-04-19,ACC-2015,Haddad Inc,Starter,6,174,60.9,Europe
SUB-41475,2025-04-19,ACC-2063,Silva Systems,Business,15,3735,1307.25,APAC
SUB-41476,2025-04-13,ACC-2069,Reyes Group,Pro,17,1683,589.05,North America
SUB-41477,2025-04-23,ACC-2080,Rossi Labs,Enterprise,5,3995,1398.25,APAC
SUB-41478,2025-04-24,ACC-2059,Haddad Group,Business,1,249,87.15,North America
SUB-41479,2025-04-23,ACC-2008,Kim Systems,Starter,18,522,182.7,LATAM
SUB-41480,2025-04-05,ACC-2101,Garcia Digital,Starter,7,203,71.05,LATAM
SUB-41481,2025-04-19,ACC-2080,Rossi Labs,Starter,3,87,30.45,Europe
SUB-41482,2025-04-15,ACC-2077,Reyes Co,Pro,18,1782,623.7,North America
SUB-41483,2025-04-25,ACC-2004,Silva Digital,Starter,15,435,152.25,APAC
SUB-41484,2025-04-26,ACC-2101,Garcia Digital,Business,11,2739,958.65,Europe
SUB-41485,2025-04-22,ACC-2066,Kim Co,Enterprise,15,11985,4194.75,APAC
SUB-41486,2025-04-15,ACC-2073,Haddad Inc,Starter,4,116,40.6,APAC
SUB-41487,2025-04-04,ACC-2098,Haddad Group,Pro,9,891,311.85,Europe
SUB-41488,2025-04-03,ACC-2112,Tanaka Group,Pro,10,990,346.5,North America
SUB-41489,2025-04-11,ACC-2098,Haddad Group,Enterprise,13,10387,3635.45,Europe
SUB-41490,2025-04-17,ACC-2075,Brooks Group,Pro,10,990,346.5,LATAM
SUB-41491,2025-04-20,ACC-2045,Cohen Systems,Pro,5,495,173.25,Europe
SUB-41492,2025-04-26,ACC-2046,Okafor Group,Pro,12,1188,415.8,APAC
SUB-41493,2025-04-06,ACC-2062,Brooks Co,Business,8,1992,697.2,APAC
SUB-41494,2025-04-21,ACC-2063,Silva Systems,Enterprise,18,14382,5033.7,Europe
SUB-41495,2025-04-16,ACC-2035,Kim Systems,Enterprise,6,4794,1677.9,APAC
SUB-41496,2025-04-05,ACC-2001,Cohen Digital,Business,5,1245,435.75,APAC
SUB-41497,2025-04-21,ACC-2094,Reyes Group,Pro,19,1881,658.35,LATAM
SUB-41498,2025-04-06,ACC-2029,Nguyen Inc,Enterprise,14,11186,3915.1,Europe
SUB-41499,2025-04-24,ACC-2077,Reyes Co,Starter,7,203,71.05,Europe
SUB-41500,2025-04-26,ACC-2101,Garcia Digital,Enterprise,12,9588,3355.8,Europe
SUB-41501,2025-04-13,ACC-2008,Kim Systems,Starter,3,87,30.45,North America
SUB-41502,2025-04-26,ACC-2077,Reyes Co,Starter,20,580,203,North America
SUB-41503,2025-04-27,ACC-2112,Tanaka Group,Pro,18,1782,623.7,LATAM
SUB-41504,2025-04-09,ACC-2004,Silva Digital,Pro,16,1584,554.4,APAC
SUB-41505,2025-04-15,ACC-2100,Silva Group,Starter,5,145,50.75,North America
SUB-41506,2025-04-18,ACC-2087,Cohen Systems,Starter,7,203,71.05,Europe
SUB-41507,2025-04-04,ACC-2114,Haddad Labs,Pro,3,297,103.95,North America
SUB-41508,2025-04-26,ACC-2046,Okafor Group,Starter,9,261,91.35,North America
SUB-41509,2025-04-12,ACC-2117,Patel Group,Starter,5,145,50.75,North America
SUB-41510,2025-04-02,ACC-2046,Okafor Group,Pro,5,495,173.25,LATAM
SUB-41511,2025-04-15,ACC-2067,Patel Group,Business,16,3984,1394.4,Europe
SUB-41512,2025-04-06,ACC-2068,Kim Inc,Starter,9,261,91.35,APAC
SUB-41513,2025-04-06,ACC-2064,Okafor Inc,Pro,3,297,103.95,North America
SUB-41514,2025-04-21,ACC-2087,Cohen Systems,Starter,12,348,121.8,North America
SUB-41515,2025-04-22,ACC-2055,Garcia Co,Pro,10,990,346.5,APAC
SUB-41516,2025-04-20,ACC-2118,Tanaka Co,Starter,19,551,192.85,Europe
SUB-41517,2025-04-16,ACC-2062,Brooks Co,Business,7,1743,610.05,LATAM
SUB-41518,2025-04-10,ACC-2072,Nguyen Group,Starter,7,203,71.05,Europe
SUB-41519,2025-04-20,ACC-2012,Okafor Group,Starter,10,290,101.5,North America
SUB-41520,2025-04-08,ACC-2018,Reyes Group,Business,16,3984,1394.4,APAC
SUB-41521,2025-04-07,ACC-2020,Cohen Inc,Starter,17,493,172.55,Europe
SUB-41522,2025-04-21,ACC-2003,Okafor Systems,Starter,7,203,71.05,LATAM
SUB-41523,2025-04-12,ACC-2114,Haddad Labs,Enterprise,18,14382,5033.7,Europe
SUB-41524,2025-04-23,ACC-2091,Cohen Group,Enterprise,11,8789,3076.15,APAC
SUB-41525,2025-04-24,ACC-2054,Kim Co,Starter,11,319,111.65,LATAM
SUB-41526,2025-04-02,ACC-2098,Haddad Group,Enterprise,8,6392,2237.2,LATAM
SUB-41527,2025-04-21,ACC-2097,Haddad Labs,Pro,10,990,346.5,LATAM
SUB-41528,2025-04-19,ACC-2060,Reyes Co,Starter,13,377,131.95,APAC
SUB-41529,2025-04-22,ACC-2042,Silva Inc,Starter,9,261,91.35,Europe
SUB-41530,2025-04-22,ACC-2103,Silva Labs,Pro,10,990,346.5,LATAM
SUB-41531,2025-04-22,ACC-2024,Silva Co,Pro,5,495,173.25,Europe
SUB-41532,2025-04-21,ACC-2107,Okafor Group,Starter,16,464,162.4,Europe
SUB-41533,2025-04-10,ACC-2085,Haddad Group,Enterprise,6,4794,1677.9,LATAM
SUB-41534,2025-04-23,ACC-2110,Okafor Labs,Enterprise,6,4794,1677.9,APAC
SUB-41535,2025-04-05,ACC-2047,Rossi Labs,Enterprise,12,9588,3355.8,North America
